statefp,countyfp,tractce,total_population,total_households,median_income,income_q1,income_q2,income_q3,income_q4,income_p95,median_age,age_00_02,age_03_04,age_05_05,age_06_08,age_09_11,age_12_14,age_15_18,same_house,same_county,same_state,avg_duration,car_alone,carpool,public_transit,walked,transit_other,at_home,white_alone,black_alone,native_american_alone,asian_alone,pacific_alone,other_alone,multiracial,healthcare_private,healthcare_public,healthcare_none,housing_costs,housing_000000_000000,housing_010000_014999,housing_015000_019999,housing_020000_024999,housing_025000_029999,housing_030000_034999,housing_035000_039999,housing_040000_049999,housing_050000_059999,housing_060000_069999,housing_070000_079999,housing_080000_089999,housing_090000_099999,housing_100000_124999,housing_125000_149999,housing_150000_174999,housing_175000_199999,housing_200000_249999,housing_250000_299999,housing_300000_399999,housing_400000_499999,housing_500000_749999,housing_750000_999999,housing_above_1_million,gini
36,001,001100,130,84,14e3,8178,11374,23392,50467,111475,46.8,0.11904761904761904,0.16666666666666666,0,0,0.2857142857142857,0,0.2261904761904762,0.7434743474347435,0.1116111611161116,0.09180918091809182,-2.4831495098039214,35.091743119266056,2.7522935779816518,26.834862385321102,26.834862385321102,0,8.486238532110093,52.899197145405886,41.570026761819804,0.35682426404995543,4.460303300624442,0,0.7136485280999109,0,33.883579496090356,45.178105994787146,20.938314509122502,5124,0,0,0,0,0,5.88235294117647,0,0,0,0,5.88235294117647,0,0,11.76470588235294,76.47058823529412,0,0,0,0,0,0,0,0,0,0.5512
36,001,001400,139,116,35848,13810,28550,41659,74859,148011,30.6,0,0,0,0,0.8275862068965517,0.6206896551724138,0,0.7138273045507585,0.12747957992998832,0.08926487747957992,-14.532208588957054,52.965328467153284,2.874087591240876,12.910583941605838,29.060218978102192,0,2.18978102189781,80.8343057176196,5.863477246207701,0,11.260210035005834,0,0.9626604434072347,1.0793465577596266,58.754863813229576,21.011673151750973,20.233463035019454,10320,0,0,0,0,0,0,0,0,0,0,0,11.029411764705882,0,5.514705882352941,0,3.6764705882352944,15.073529411764705,12.867647058823529,18.014705882352942,29.044117647058826,4.779411764705882,0,0,0,0.481
36,001,001500,223,120,34848,13410,25059,54537,74160,165844,27.2,1.225,0.24166666666666667,0.16666666666666666,0.6916666666666667,1.3666666666666667,0.2916666666666667,0,0.6916013437849944,0.20963045912653974,0.051511758118701005,181.35379061371847,71.75943220022413,6.5371684721703405,6.798655211057153,12.70078446021666,1.3074336944340679,0.8965259618976467,69.1006233303651,16.13980409617097,0.9572573463935885,6.567230632235084,0,0.6455921638468388,6.5894924309884235,70.16716673810545,18.1311615945135,11.701671667381055,10728,0,0,0,0,0,0,0,0,0,6.511627906976744,0,7.441860465116279,0,0,5.5813953488372094,30.23255813953488,29.767441860465116,11.627906976744185,0,8.837209302325581,0,0,0,0,0.4892
36,001,001600,319,151,44817,14886,32156,63703,98079,163883,26,0.9006622516556292,0.45695364238410596,0.5496688741721855,0.543046357615894,0.423841059602649,0.33112582781456956,0.45695364238410596,0.7776672469534942,0.1469783635911465,0.06167619995026113,30.264116575591984,76.26310772163966,7.006673021925644,4.480457578646329,11.773117254528122,0,0.47664442326024786,75.2153581097711,11.641644105340882,0,6.399212404627123,0,1.4029042579374846,5.340881122323406,74.25091352009744,18.270401948842874,7.478684531059683,12432,0.8888888888888888,0,0,0,0,0,0,0,0.8888888888888888,0,0,0,1.3333333333333335,12.148148148148149,10.222222222222223,25.037037037037035,14.814814814814813,22.666666666666664,4,5.481481481481482,2.5185185185185186,0,0,0,0.4945
36,001,001700,364,153,63031,26056,51237,77762,111833,192071,36.5,0.43137254901960786,0.35947712418300654,0.4117647058823529,0.738562091503268,1.0326797385620916,0.8366013071895425,0.9150326797385621,0.7970035872546951,0.10761764085250053,0.052542730533867904,-8.53135888501742,69.29054054054053,11.317567567567567,9.256756756756756,6.486486486486487,0.7094594594594595,2.9391891891891895,68.59001258917331,19.240453210239195,0.46160302140159465,6.6722618548048676,0,0.6084767100293748,4.427192614351657,77.01915070774355,17.42298084929226,5.557868442964196,13236,2.6497695852534564,0,0,0,0,0,0,0,0,0,0,0,0,1.0368663594470047,12.096774193548388,14.400921658986174,11.866359447004609,17.050691244239633,17.165898617511523,15.207373271889402,4.838709677419355,3.686635944700461,0,0,0.412
36,001,001801,400,203,62110,25355,51143,83104,122833,190786,49.3,0.6305418719211823,0.20689655172413793,0.32019704433497537,0.6403940886699507,0.5172413793103449,1.2758620689655173,0.39408866995073893,0.9171360806403794,0.05306848502816484,0.017343611028757783,-3.608598054554112,75.90740211488996,10.517290654472706,3.400971706201772,3.801086024578451,1.1717633609602742,5.201486138896827,83.59905521110127,8.8869205786832,0,6.200177147918512,0,0.7528786536758193,0.5609684086211988,71.857958148383,25.630944831959418,2.5110970196575777,13728,0.47149592798971285,1.1144449207029576,0.47149592798971285,0.5572224603514788,0.5572224603514788,0,0,0,0,1.6288041148735535,0,0,0.6429489927132447,1.1573081868838404,1.9288469781397342,14.53064723531933,19.84569224174882,31.50450064294899,14.187741105872268,7.8868409772824695,2.614659237033862,0.42863266180882986,0.47149592798971285,0,0.4077
36,001,001802,326,167,57842,23461,44943,67139,90389,140008,39.8,0.2874251497005988,0.3473053892215569,0.281437125748503,0.40119760479041916,0.592814371257485,0.31736526946107785,0.46107784431137727,0.8467414657436142,0.09620434471234185,0.04225352112676056,-81.1363636363636,69.81450252951096,11.424957841483979,5.143338954468803,4.5531197301854975,7.841483979763912,1.2225969645868466,79.00999524036173,9.352689195621133,0.30937648738695855,6.901475487862922,0,0.21418372203712518,4.212279866730128,58.723404255319146,31.127659574468087,10.148936170212766,11796,0,0,3.1784841075794623,0,0,0,0,0,1.7114914425427872,0.9779951100244498,0,1.2224938875305624,1.3854930725346373,6.438467807660962,18.09290953545232,19.559902200489,22.982885085574573,13.93643031784841,3.830480847595762,2.1189894050529747,2.526487367563162,2.037489812550937,0,0,0.3686
36,001,001901,244,114,71198,31938,57672,96667,125595,163807,39.2,0.6666666666666666,0.14912280701754385,0.23684210526315788,0.5789473684210527,0.7543859649122807,0.5175438596491229,0.41228070175438597,0.8874751491053678,0.09821073558648111,0.014314115308151094,-3.7819411023261145,70.12078830260648,11.12523839796567,3.560076287349015,6.357279084551812,2.2886204704386524,6.547997457088366,86.92937963324229,4.99414748341787,0,2.497073741708935,0,1.911822083495903,3.667577058134998,78.48591549295774,18.204225352112676,3.309859154929577,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8206330597889802,5.275498241500586,34.34935521688159,37.51465416178195,16.998827667057444,3.751465416178194,1.2895662368112544,0,0,0,0,0.3594
36,001,001902,217,108,82250,45063,73500,92875,118577,174535,44.2,0.6388888888888888,0.6944444444444444,0.08333333333333333,0.25,1.8611111111111112,0.3333333333333333,0.9814814814814815,0.9333829549683662,0.030889467807964272,0.02828433196873837,-17.363380281690137,89.24590163934425,5.245901639344262,2.6885245901639343,0.6557377049180327,0,2.1639344262295084,78.84972170686456,16.846011131725415,1.2244897959183674,0.6307977736549165,0,0,2.4489795918367347,80.54651919323356,17.761873780091086,1.6916070266753416,15456,2.240143369175627,1.702508960573477,1.1648745519713262,0.8960573476702508,0,0,0,0,0,0.8064516129032258,0,0,0.6272401433691757,4.390681003584229,12.724014336917563,20.25089605734767,31.451612903225808,21.863799283154123,0.7168458781362007,0,0,1.1648745519713262,0,0,0.3081
36,001,002000,279,127,55859,26852,44776,64440,91735,144662,35.4,3.62992125984252,1.5669291338582678,0.1889763779527559,1.0708661417322836,1.8503937007874016,0.9133858267716536,2.1181102362204722,0.8295505786863069,0.12520667368104615,0.02555238238388697,-1356.122448979588,71.6024340770791,12.083454071283686,13.271515502752825,1.680672268907563,0.34772529701535787,1.0141987829614605,52.35224933842987,26.462805057336077,0,6.262863863569539,0.29403116730373424,2.7491914142899145,11.878859159070862,62.26069819819819,33.27702702702703,4.462274774774775,11340,0,0,0,0,0,0,0,0,1.2037833190025795,3.9552880481513326,0,3.697334479793637,0,49.441100601891655,13.413585554600171,3.0094582975064488,11.09200343938091,5.932932072227,4.3852106620808255,1.8056749785038695,0,1.117798796216681,0,0.9458297506448838,0.4045
36,001,002100,309,99,30298,13133,20769,46667,72097,133906,23.2,0.6060606060606061,0.2828282828282828,0,1.696969696969697,0.5959595959595959,2.0202020202020203,0.6363636363636364,0.6911573472041612,0.1176853055916775,0.14759427828348504,-11.009507829977629,36.13861386138614,10.561056105610561,6.765676567656766,35.973597359735976,8.085808580858085,2.4752475247524752,49.632705206004474,28.64899393165123,0,19.227083998722453,0,0.7345895879910571,1.7566272756307888,64.64088397790056,27.734806629834253,7.624309392265194,10644,6.474820143884892,0,0,0,0,0,0,0,0,0,0,5.0359712230215825,11.510791366906476,29.496402877697843,11.510791366906476,5.755395683453238,0,17.985611510791365,0,12.23021582733813,0,0,0,0,0.4967
36,001,002200,185,132,45337,15263,35106,54250,80813,190111,30.3,0.6818181818181818,0.23484848484848486,0.20454545454545456,0.16666666666666666,0.26515151515151514,0.3409090909090909,0.09090909090909091,0.7660491167600172,0.12796208530805686,0.09909521757862991,-3.1151677055506086,49.794801641586865,5.33515731874145,13.543091655266759,23.461012311901506,2.2571819425444595,5.60875512995896,66.09315988250106,22.073017205203524,1.1749895090222409,5.287452790600084,0,1.80444817456987,3.566932438103231,65.26138279932546,21.585160202360875,13.15345699831366,9648,2.5210084033613445,0,4.481792717086835,0,0,0,0,0,7.563025210084033,1.680672268907563,0,0,1.400560224089636,1.9607843137254901,3.081232492997199,24.92997198879552,8.683473389355742,19.607843137254903,16.246498599439775,6.162464985994398,0,0,1.680672268907563,0,0.5301
